"Wavelength","HOURS","sample_name","sample","blank","intensity_bl_corrected"
730,84.7302777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.913,0.144,0.769
730,84.7302777777778,"SD-1 Defined media + Acetate",0.183,0.114,0.069
730,84.7302777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.6,0.122,0.478
730,85.0638888888889,"PCA + DMR",0.183,0.197,-0.014
730,85.0638888888889,"PCA + DMR + Fumarate",0.161,0.158,0.003
730,85.0638888888889,"PCA + medium + Fumarate",0.093,0.089,0.004
730,85.0638888888889,"SD-1  DMR",0.762,0.22,0.542
730,85.0638888888889,"SD-1  DMR+ Ferric citrate",0.74,0.23,0.51
730,85.0638888888889,"SD-1  medium bicarb + Ferric Citrate",0.887,0.126,0.761
730,85.0638888888889,"SD-1  medium PIPES + Ferric Citrate",0.172,0.145,0.027
730,85.0638888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.913,0.144,0.769
730,85.0638888888889,"SD-1 Defined media + Acetate",0.183,0.111,0.072
730,85.0638888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.601,0.123,0.478
730,85.3975,"PCA + DMR",0.182,0.196,-0.014
730,85.3975,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,85.3975,"PCA + medium + Fumarate",0.093,0.089,0.004
730,85.3975,"SD-1  DMR",0.762,0.22,0.542
730,85.3975,"SD-1  DMR+ Ferric citrate",0.74,0.229,0.511
730,85.3975,"SD-1  medium bicarb + Ferric Citrate",0.887,0.126,0.761
730,85.3975,"SD-1  medium PIPES + Ferric Citrate",0.172,0.145,0.027
730,85.3975,"SD-1  medium PIPES + Ferric Citrate + lactate",0.915,0.144,0.771
730,85.3975,"SD-1 Defined media + Acetate",0.184,0.112,0.072
730,85.3975,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.598,0.122,0.476
730,85.7311111111111,"PCA + DMR",0.183,0.196,-0.013
730,85.7311111111111,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,85.7311111111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,85.7311111111111,"SD-1  DMR",0.763,0.22,0.543
730,85.7311111111111,"SD-1  DMR+ Ferric citrate",0.738,0.229,0.509
730,85.7311111111111,"SD-1  medium bicarb + Ferric Citrate",0.887,0.128,0.759
730,85.7311111111111,"SD-1  medium PIPES + Ferric Citrate",0.172,0.144,0.028
730,85.7311111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.916,0.144,0.772
730,85.7311111111111,"SD-1 Defined media + Acetate",0.185,0.111,0.074
730,85.7311111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.596,0.122,0.474
730,86.0647222222222,"PCA + DMR",0.183,0.196,-0.013
730,86.0647222222222,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,86.0647222222222,"PCA + medium + Fumarate",0.093,0.089,0.004
730,86.0647222222222,"SD-1  DMR",0.764,0.22,0.544
730,86.0647222222222,"SD-1  DMR+ Ferric citrate",0.738,0.229,0.509
730,86.0647222222222,"SD-1  medium bicarb + Ferric Citrate",0.887,0.13,0.757
730,86.0647222222222,"SD-1  medium PIPES + Ferric Citrate",0.172,0.145,0.027
730,86.0647222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.915,0.144,0.771
730,86.0647222222222,"SD-1 Defined media + Acetate",0.186,0.112,0.074
730,86.0647222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.6,0.123,0.477
730,86.3983333333333,"PCA + DMR",0.183,0.196,-0.013
730,86.3983333333333,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,86.3983333333333,"PCA + medium + Fumarate",0.093,0.089,0.004
730,86.3983333333333,"SD-1  DMR",0.763,0.22,0.543
730,86.3983333333333,"SD-1  DMR+ Ferric citrate",0.737,0.229,0.508
730,86.3983333333333,"SD-1  medium bicarb + Ferric Citrate",0.887,0.13,0.757
730,86.3983333333333,"SD-1  medium PIPES + Ferric Citrate",0.173,0.145,0.028
730,86.3983333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.915,0.144,0.771
730,86.3983333333333,"SD-1 Defined media + Acetate",0.186,0.113,0.073
730,86.3983333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.597,0.123,0.474
730,86.7319444444445,"PCA + DMR",0.183,0.196,-0.013
730,86.7319444444445,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,86.7319444444445,"PCA + medium + Fumarate",0.093,0.089,0.004
730,86.7319444444445,"SD-1  DMR",0.764,0.22,0.544
730,86.7319444444445,"SD-1  DMR+ Ferric citrate",0.736,0.229,0.507
730,86.7319444444445,"SD-1  medium bicarb + Ferric Citrate",0.887,0.127,0.76
730,86.7319444444445,"SD-1  medium PIPES + Ferric Citrate",0.173,0.144,0.029
730,86.7319444444445,"SD-1  medium PIPES + Ferric Citrate + lactate",0.914,0.144,0.77
730,86.7319444444445,"SD-1 Defined media + Acetate",0.187,0.111,0.076
730,86.7319444444445,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.594,0.122,0.472
730,87.0655555555555,"PCA + DMR",0.183,0.196,-0.013
730,87.0655555555555,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,87.0655555555555,"PCA + medium + Fumarate",0.093,0.089,0.004
730,87.0655555555555,"SD-1  DMR",0.764,0.22,0.544
730,87.0655555555555,"SD-1  DMR+ Ferric citrate",0.736,0.229,0.507
730,87.0655555555555,"SD-1  medium bicarb + Ferric Citrate",0.888,0.126,0.762
730,87.0655555555555,"SD-1  medium PIPES + Ferric Citrate",0.173,0.145,0.028
730,87.0655555555555,"SD-1  medium PIPES + Ferric Citrate + lactate",0.915,0.144,0.771
730,87.0655555555555,"SD-1 Defined media + Acetate",0.186,0.111,0.075
730,87.0655555555555,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.596,0.123,0.473
730,87.3991666666667,"PCA + DMR",0.183,0.196,-0.013
730,87.3991666666667,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,87.3991666666667,"PCA + medium + Fumarate",0.093,0.089,0.004
730,87.3991666666667,"SD-1  DMR",0.766,0.22,0.546
730,87.3991666666667,"SD-1  DMR+ Ferric citrate",0.734,0.229,0.505
730,87.3991666666667,"SD-1  medium bicarb + Ferric Citrate",0.888,0.128,0.76
730,87.3991666666667,"SD-1  medium PIPES + Ferric Citrate",0.174,0.144,0.03
730,87.3991666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.915,0.144,0.771
730,87.3991666666667,"SD-1 Defined media + Acetate",0.186,0.113,0.073
730,87.3991666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.598,0.122,0.476
730,87.7327777777778,"PCA + DMR",0.183,0.196,-0.013
730,87.7327777777778,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,87.7327777777778,"PCA + medium + Fumarate",0.093,0.089,0.004
730,87.7327777777778,"SD-1  DMR",0.766,0.22,0.546
730,87.7327777777778,"SD-1  DMR+ Ferric citrate",0.734,0.229,0.505
730,87.7327777777778,"SD-1  medium bicarb + Ferric Citrate",0.888,0.127,0.761
730,87.7327777777778,"SD-1  medium PIPES + Ferric Citrate",0.174,0.145,0.029
730,87.7327777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.916,0.144,0.772
730,87.7327777777778,"SD-1 Defined media + Acetate",0.187,0.112,0.075
730,87.7327777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.6,0.122,0.478
730,88.0663888888889,"PCA + DMR",0.183,0.196,-0.013
730,88.0663888888889,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,88.0663888888889,"PCA + medium + Fumarate",0.093,0.089,0.004
730,88.0663888888889,"SD-1  DMR",0.766,0.22,0.546
730,88.0663888888889,"SD-1  DMR+ Ferric citrate",0.733,0.229,0.504
730,88.0663888888889,"SD-1  medium bicarb + Ferric Citrate",0.888,0.128,0.76
730,88.0663888888889,"SD-1  medium PIPES + Ferric Citrate",0.174,0.144,0.03
730,88.0663888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.916,0.144,0.772
730,88.0663888888889,"SD-1 Defined media + Acetate",0.187,0.114,0.073
730,88.0663888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.598,0.122,0.476
730,88.4,"PCA + DMR",0.183,0.196,-0.013
730,88.4,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,88.4,"PCA + medium + Fumarate",0.093,0.089,0.004
730,88.4,"SD-1  DMR",0.767,0.22,0.547
730,88.4,"SD-1  DMR+ Ferric citrate",0.733,0.229,0.504
730,88.4,"SD-1  medium bicarb + Ferric Citrate",0.888,0.127,0.761
730,88.4,"SD-1  medium PIPES + Ferric Citrate",0.174,0.144,0.03
730,88.4,"SD-1  medium PIPES + Ferric Citrate + lactate",0.917,0.144,0.773
730,88.4,"SD-1 Defined media + Acetate",0.187,0.115,0.072
730,88.4,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.592,0.122,0.47
730,88.7336111111111,"PCA + DMR",0.183,0.196,-0.013
730,88.7336111111111,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,88.7336111111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,88.7336111111111,"SD-1  DMR",0.768,0.22,0.548
730,88.7336111111111,"SD-1  DMR+ Ferric citrate",0.732,0.229,0.503
730,88.7336111111111,"SD-1  medium bicarb + Ferric Citrate",0.888,0.128,0.76
730,88.7336111111111,"SD-1  medium PIPES + Ferric Citrate",0.175,0.145,0.03
730,88.7336111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.917,0.144,0.773
730,88.7336111111111,"SD-1 Defined media + Acetate",0.186,0.111,0.075
730,88.7336111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.594,0.122,0.472
730,89.0672222222222,"PCA + DMR",0.183,0.196,-0.013
730,89.0672222222222,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,89.0672222222222,"PCA + medium + Fumarate",0.093,0.089,0.004
730,89.0672222222222,"SD-1  DMR",0.768,0.22,0.548
730,89.0672222222222,"SD-1  DMR+ Ferric citrate",0.731,0.229,0.502
730,89.0672222222222,"SD-1  medium bicarb + Ferric Citrate",0.889,0.134,0.755
730,89.0672222222222,"SD-1  medium PIPES + Ferric Citrate",0.175,0.144,0.031
730,89.0672222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.918,0.144,0.774
730,89.0672222222222,"SD-1 Defined media + Acetate",0.185,0.111,0.074
730,89.0672222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.594,0.123,0.471
730,89.4008333333333,"PCA + DMR",0.183,0.196,-0.013
730,89.4008333333333,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,89.4008333333333,"PCA + medium + Fumarate",0.093,0.089,0.004
730,89.4008333333333,"SD-1  DMR",0.769,0.22,0.549
730,89.4008333333333,"SD-1  DMR+ Ferric citrate",0.73,0.229,0.501
730,89.4008333333333,"SD-1  medium bicarb + Ferric Citrate",0.889,0.128,0.761
730,89.4008333333333,"SD-1  medium PIPES + Ferric Citrate",0.176,0.144,0.032
730,89.4008333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.917,0.144,0.773
730,89.4008333333333,"SD-1 Defined media + Acetate",0.185,0.113,0.072
730,89.4008333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.59,0.123,0.467
730,89.7344444444444,"PCA + DMR",0.183,0.196,-0.013
730,89.7344444444444,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,89.7344444444444,"PCA + medium + Fumarate",0.093,0.089,0.004
730,89.7344444444444,"SD-1  DMR",0.769,0.22,0.549
730,89.7344444444444,"SD-1  DMR+ Ferric citrate",0.729,0.229,0.5
730,89.7344444444444,"SD-1  medium bicarb + Ferric Citrate",0.889,0.13,0.759
730,89.7344444444444,"SD-1  medium PIPES + Ferric Citrate",0.176,0.144,0.032
730,89.7344444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.917,0.144,0.773
730,89.7344444444444,"SD-1 Defined media + Acetate",0.185,0.112,0.073
730,89.7344444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.59,0.123,0.467
730,90.0680555555555,"PCA + DMR",0.183,0.196,-0.013
730,90.0680555555555,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,90.0680555555555,"PCA + medium + Fumarate",0.093,0.089,0.004
730,90.0680555555555,"SD-1  DMR",0.77,0.22,0.55
730,90.0680555555555,"SD-1  DMR+ Ferric citrate",0.729,0.229,0.5
730,90.0680555555555,"SD-1  medium bicarb + Ferric Citrate",0.889,0.128,0.761
730,90.0680555555555,"SD-1  medium PIPES + Ferric Citrate",0.177,0.144,0.033
730,90.0680555555555,"SD-1  medium PIPES + Ferric Citrate + lactate",0.919,0.144,0.775
730,90.0680555555555,"SD-1 Defined media + Acetate",0.186,0.114,0.072
730,90.0680555555555,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.587,0.122,0.465
730,90.4016666666667,"PCA + DMR",0.183,0.196,-0.013
730,90.4016666666667,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,90.4016666666667,"PCA + medium + Fumarate",0.093,0.089,0.004
730,90.4016666666667,"SD-1  DMR",0.77,0.22,0.55
730,90.4016666666667,"SD-1  DMR+ Ferric citrate",0.728,0.229,0.499
730,90.4016666666667,"SD-1  medium bicarb + Ferric Citrate",0.889,0.128,0.761
730,90.4016666666667,"SD-1  medium PIPES + Ferric Citrate",0.178,0.144,0.034
730,90.4016666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,90.4016666666667,"SD-1 Defined media + Acetate",0.186,0.112,0.074
730,90.4016666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.585,0.122,0.463
730,90.7352777777778,"PCA + DMR",0.183,0.196,-0.013
730,90.7352777777778,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,90.7352777777778,"PCA + medium + Fumarate",0.093,0.089,0.004
730,90.7352777777778,"SD-1  DMR",0.77,0.22,0.55
730,90.7352777777778,"SD-1  DMR+ Ferric citrate",0.727,0.229,0.498
730,90.7352777777778,"SD-1  medium bicarb + Ferric Citrate",0.889,0.128,0.761
730,90.7352777777778,"SD-1  medium PIPES + Ferric Citrate",0.178,0.144,0.034
730,90.7352777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,90.7352777777778,"SD-1 Defined media + Acetate",0.186,0.112,0.074
730,90.7352777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.583,0.122,0.461
730,91.0688888888889,"PCA + DMR",0.183,0.196,-0.013
730,91.0688888888889,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,91.0688888888889,"PCA + medium + Fumarate",0.093,0.089,0.004
730,91.0688888888889,"SD-1  DMR",0.771,0.22,0.551
730,91.0688888888889,"SD-1  DMR+ Ferric citrate",0.727,0.229,0.498
730,91.0688888888889,"SD-1  medium bicarb + Ferric Citrate",0.89,0.128,0.762
730,91.0688888888889,"SD-1  medium PIPES + Ferric Citrate",0.178,0.144,0.034
730,91.0688888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,91.0688888888889,"SD-1 Defined media + Acetate",0.186,0.112,0.074
730,91.0688888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.122,0.462
730,91.4025,"PCA + DMR",0.182,0.196,-0.014
730,91.4025,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,91.4025,"PCA + medium + Fumarate",0.093,0.089,0.004
730,91.4025,"SD-1  DMR",0.772,0.219,0.553
730,91.4025,"SD-1  DMR+ Ferric citrate",0.726,0.228,0.498
730,91.4025,"SD-1  medium bicarb + Ferric Citrate",0.89,0.126,0.764
730,91.4025,"SD-1  medium PIPES + Ferric Citrate",0.179,0.144,0.035
730,91.4025,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,91.4025,"SD-1 Defined media + Acetate",0.186,0.112,0.074
730,91.4025,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.585,0.122,0.463
730,91.7361111111111,"PCA + DMR",0.183,0.196,-0.013
730,91.7361111111111,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,91.7361111111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,91.7361111111111,"SD-1  DMR",0.772,0.22,0.552
730,91.7361111111111,"SD-1  DMR+ Ferric citrate",0.725,0.229,0.496
730,91.7361111111111,"SD-1  medium bicarb + Ferric Citrate",0.89,0.128,0.762
730,91.7361111111111,"SD-1  medium PIPES + Ferric Citrate",0.179,0.144,0.035
730,91.7361111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,91.7361111111111,"SD-1 Defined media + Acetate",0.186,0.112,0.074
730,91.7361111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.122,0.462
730,92.0697222222222,"PCA + DMR",0.182,0.196,-0.014
730,92.0697222222222,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,92.0697222222222,"PCA + medium + Fumarate",0.093,0.089,0.004
730,92.0697222222222,"SD-1  DMR",0.774,0.22,0.554
730,92.0697222222222,"SD-1  DMR+ Ferric citrate",0.725,0.229,0.496
730,92.0697222222222,"SD-1  medium bicarb + Ferric Citrate",0.891,0.127,0.764
730,92.0697222222222,"SD-1  medium PIPES + Ferric Citrate",0.18,0.144,0.036
730,92.0697222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,92.0697222222222,"SD-1 Defined media + Acetate",0.187,0.112,0.075
730,92.0697222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.123,0.461
730,92.4033333333333,"PCA + DMR",0.183,0.196,-0.013
730,92.4033333333333,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,92.4033333333333,"PCA + medium + Fumarate",0.093,0.089,0.004
730,92.4033333333333,"SD-1  DMR",0.774,0.219,0.555
730,92.4033333333333,"SD-1  DMR+ Ferric citrate",0.725,0.228,0.497
730,92.4033333333333,"SD-1  medium bicarb + Ferric Citrate",0.89,0.128,0.762
730,92.4033333333333,"SD-1  medium PIPES + Ferric Citrate",0.18,0.144,0.036
730,92.4033333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,92.4033333333333,"SD-1 Defined media + Acetate",0.187,0.111,0.076
730,92.4033333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.123,0.461
730,92.7369444444444,"PCA + DMR",0.183,0.196,-0.013
730,92.7369444444444,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,92.7369444444444,"PCA + medium + Fumarate",0.093,0.089,0.004
730,92.7369444444444,"SD-1  DMR",0.774,0.22,0.554
730,92.7369444444444,"SD-1  DMR+ Ferric citrate",0.724,0.228,0.496
730,92.7369444444444,"SD-1  medium bicarb + Ferric Citrate",0.891,0.128,0.763
730,92.7369444444444,"SD-1  medium PIPES + Ferric Citrate",0.181,0.144,0.037
730,92.7369444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.921,0.145,0.776
730,92.7369444444444,"SD-1 Defined media + Acetate",0.188,0.111,0.077
730,92.7369444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.122,0.462
730,93.0705555555556,"PCA + DMR",0.183,0.196,-0.013
730,93.0705555555556,"PCA + DMR + Fumarate",0.16,0.158,0.002
730,93.0705555555556,"PCA + medium + Fumarate",0.093,0.089,0.004
730,93.0705555555556,"SD-1  DMR",0.774,0.22,0.554
730,93.0705555555556,"SD-1  DMR+ Ferric citrate",0.724,0.228,0.496
730,93.0705555555556,"SD-1  medium bicarb + Ferric Citrate",0.891,0.138,0.753
730,93.0705555555556,"SD-1  medium PIPES + Ferric Citrate",0.181,0.144,0.037
730,93.0705555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",0.921,0.144,0.777
730,93.0705555555556,"SD-1 Defined media + Acetate",0.187,0.112,0.075
730,93.0705555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.582,0.122,0.46
730,93.4041666666667,"PCA + DMR",0.183,0.196,-0.013
730,93.4041666666667,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,93.4041666666667,"PCA + medium + Fumarate",0.093,0.089,0.004
730,93.4041666666667,"SD-1  DMR",0.774,0.22,0.554
730,93.4041666666667,"SD-1  DMR+ Ferric citrate",0.724,0.228,0.496
730,93.4041666666667,"SD-1  medium bicarb + Ferric Citrate",0.891,0.128,0.763
730,93.4041666666667,"SD-1  medium PIPES + Ferric Citrate",0.182,0.144,0.038
730,93.4041666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,93.4041666666667,"SD-1 Defined media + Acetate",0.187,0.116,0.071
730,93.4041666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.579,0.122,0.457
730,93.7377777777778,"PCA + DMR",0.183,0.196,-0.013
730,93.7377777777778,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,93.7377777777778,"PCA + medium + Fumarate",0.093,0.089,0.004
730,93.7377777777778,"SD-1  DMR",0.776,0.219,0.557
730,93.7377777777778,"SD-1  DMR+ Ferric citrate",0.724,0.228,0.496
730,93.7377777777778,"SD-1  medium bicarb + Ferric Citrate",0.891,0.127,0.764
730,93.7377777777778,"SD-1  medium PIPES + Ferric Citrate",0.182,0.144,0.038
730,93.7377777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.921,0.144,0.777
730,93.7377777777778,"SD-1 Defined media + Acetate",0.188,0.112,0.076
730,93.7377777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.58,0.123,0.457
730,94.0713888888889,"PCA + DMR",0.183,0.196,-0.013
730,94.0713888888889,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,94.0713888888889,"PCA + medium + Fumarate",0.093,0.089,0.004
730,94.0713888888889,"SD-1  DMR",0.776,0.219,0.557
730,94.0713888888889,"SD-1  DMR+ Ferric citrate",0.724,0.228,0.496
730,94.0713888888889,"SD-1  medium bicarb + Ferric Citrate",0.892,0.127,0.765
730,94.0713888888889,"SD-1  medium PIPES + Ferric Citrate",0.182,0.144,0.038
730,94.0713888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.921,0.144,0.777
730,94.0713888888889,"SD-1 Defined media + Acetate",0.188,0.112,0.076
730,94.0713888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.58,0.123,0.457
730,94.405,"PCA + DMR",0.183,0.196,-0.013
730,94.405,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,94.405,"PCA + medium + Fumarate",0.093,0.089,0.004
730,94.405,"SD-1  DMR",0.776,0.219,0.557
730,94.405,"SD-1  DMR+ Ferric citrate",0.724,0.228,0.496
730,94.405,"SD-1  medium bicarb + Ferric Citrate",0.892,0.127,0.765
730,94.405,"SD-1  medium PIPES + Ferric Citrate",0.182,0.145,0.037
730,94.405,"SD-1  medium PIPES + Ferric Citrate + lactate",0.921,0.144,0.777
730,94.405,"SD-1 Defined media + Acetate",0.188,0.112,0.076
730,94.405,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.581,0.122,0.459
730,94.7386111111111,"PCA + DMR",0.183,0.196,-0.013
730,94.7386111111111,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,94.7386111111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,94.7386111111111,"SD-1  DMR",0.777,0.219,0.558
730,94.7386111111111,"SD-1  DMR+ Ferric citrate",0.724,0.228,0.496
730,94.7386111111111,"SD-1  medium bicarb + Ferric Citrate",0.892,0.128,0.764
730,94.7386111111111,"SD-1  medium PIPES + Ferric Citrate",0.183,0.144,0.039
730,94.7386111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.921,0.144,0.777
730,94.7386111111111,"SD-1 Defined media + Acetate",0.188,0.112,0.076
730,94.7386111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.58,0.123,0.457
730,95.0722222222222,"PCA + DMR",0.183,0.196,-0.013
730,95.0722222222222,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,95.0722222222222,"PCA + medium + Fumarate",0.093,0.089,0.004
730,95.0722222222222,"SD-1  DMR",0.777,0.22,0.557
730,95.0722222222222,"SD-1  DMR+ Ferric citrate",0.723,0.228,0.495
730,95.0722222222222,"SD-1  medium bicarb + Ferric Citrate",0.891,0.127,0.764
730,95.0722222222222,"SD-1  medium PIPES + Ferric Citrate",0.183,0.144,0.039
730,95.0722222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.921,0.144,0.777
730,95.0722222222222,"SD-1 Defined media + Acetate",0.188,0.111,0.077
730,95.0722222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.579,0.122,0.457
730,95.4058333333333,"PCA + DMR",0.182,0.196,-0.014
730,95.4058333333333,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,95.4058333333333,"PCA + medium + Fumarate",0.093,0.089,0.004
730,95.4058333333333,"SD-1  DMR",0.778,0.219,0.559
730,95.4058333333333,"SD-1  DMR+ Ferric citrate",0.722,0.228,0.494
730,95.4058333333333,"SD-1  medium bicarb + Ferric Citrate",0.892,0.138,0.754
730,95.4058333333333,"SD-1  medium PIPES + Ferric Citrate",0.184,0.145,0.039
730,95.4058333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.922,0.144,0.778
730,95.4058333333333,"SD-1 Defined media + Acetate",0.188,0.111,0.077
730,95.4058333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.58,0.123,0.457
730,95.7394444444444,"PCA + DMR",0.183,0.196,-0.013
730,95.7394444444444,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,95.7394444444444,"PCA + medium + Fumarate",0.093,0.089,0.004
730,95.7394444444444,"SD-1  DMR",0.779,0.219,0.56
730,95.7394444444444,"SD-1  DMR+ Ferric citrate",0.721,0.228,0.493
730,95.7394444444444,"SD-1  medium bicarb + Ferric Citrate",0.892,0.126,0.766
730,95.7394444444444,"SD-1  medium PIPES + Ferric Citrate",0.184,0.144,0.04
730,95.7394444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.922,0.144,0.778
730,95.7394444444444,"SD-1 Defined media + Acetate",0.188,0.111,0.077
730,95.7394444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.578,0.122,0.456
730,96.0730555555556,"PCA + DMR",0.183,0.196,-0.013
730,96.0730555555556,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,96.0730555555556,"PCA + medium + Fumarate",0.093,0.089,0.004
730,96.0730555555556,"SD-1  DMR",0.779,0.219,0.56
730,96.0730555555556,"SD-1  DMR+ Ferric citrate",0.721,0.228,0.493
730,96.0730555555556,"SD-1  medium bicarb + Ferric Citrate",0.892,0.127,0.765
730,96.0730555555556,"SD-1  medium PIPES + Ferric Citrate",0.185,0.144,0.041
730,96.0730555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",0.922,0.144,0.778
730,96.0730555555556,"SD-1 Defined media + Acetate",0.188,0.114,0.074
730,96.0730555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.577,0.123,0.454
730,96.4066666666667,"PCA + DMR",0.183,0.196,-0.013
730,96.4066666666667,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,96.4066666666667,"PCA + medium + Fumarate",0.094,0.089,0.005
730,96.4066666666667,"SD-1  DMR",0.78,0.219,0.561
730,96.4066666666667,"SD-1  DMR+ Ferric citrate",0.721,0.228,0.493
730,96.4066666666667,"SD-1  medium bicarb + Ferric Citrate",0.892,0.128,0.764
730,96.4066666666667,"SD-1  medium PIPES + Ferric Citrate",0.186,0.144,0.042
